"campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,CTR,Conversion_rate,ROAS,Cost_per_Conversion,Campaign_Profit"
"92123,Festival Offer,2023-05-25,Inactive,Social Media,2085,688,59,2375.65,2728.75,1.54,32.99760191846523,8.575581395348838,1.1486330057037022,40.26525423728814,353.0999999999999"
"292188,Flash Sale,2023-05-25,New Users,App,7725,570,43,3611.85,3084.04,3.95,7.3786407766990285,7.5438596491228065,0.853867131802262,83.99651162790697,-527.81"
"741446,Membership Drive,2023-05-25,Premium,Social Media,1320,848,73,3574.15,8044.11,2.62,64.24242424242425,8.608490566037736,2.2506358155085824,48.96095890410959,4469.959999999999"
"540653,Category Promotion,2023-05-25,All,Email,5120,806,98,4287.13,2637.49,3.84,15.742187499999998,12.158808933002481,0.6152111085971267,43.74622448979592,-1649.6400000000003"
"172859,App Push Notification,2023-05-25,New Users,Sms,5146,176,67,4470.79,9770.5,1.57,3.4201321414691024,38.06818181818182,2.1854079480360293,66.72820895522388,5299.71"
"447102,Email Campaign,2023-05-25,All,Email,6240,245,85,2035.8,7839.12,1.62,3.926282051282051,34.69387755102041,3.850633657530209,23.950588235294116,5803.32"
"887774,Referral Program,2023-05-25,All,Social Media,5841,672,87,2306.33,9691.95,3.39,11.50487930148947,12.946428571428573,4.202325772981317,26.509540229885058,7385.620000000001"
"980333,New User Discount,2023-05-24,New Users,Email,9783,858,27,2215.15,9447.09,3.51,8.770315854032505,3.146853146853147,4.2647631085930975,82.0425925925926,7231.9400000000005"
"379239,Weekend Special,2023-05-24,Premium,App,5575,194,90,4205.2,5526.17,3.35,3.4798206278026904,46.391752577319586,1.3141277465994483,46.724444444444444,1320.9700000000003"
"893923,Festival Offer,2023-05-24,Premium,Email,4060,362,66,3634.07,3803.65,1.86,8.916256157635468,18.23204419889503,1.0466639332759138,55.06166666666667,169.57999999999993"
"689126,Flash Sale,2023-05-24,Inactive,Social Media,3142,342,65,4014.81,6286.45,1.7,10.884786760025461,19.005847953216374,1.5658150697044193,61.76630769230769,2271.64"
"699420,Membership Drive,2023-05-24,Inactive,Sms,2380,574,17,2111.88,9893.35,2.44,24.11764705882353,2.961672473867596,4.684617497206281,124.22823529411765,7781.47"
"146921,Category Promotion,2023-05-24,All,Social Media,4841,303,30,2839.45,9482.27,2.88,6.2590373889692215,9.900990099009901,3.339474193946011,94.64833333333333,6642.820000000001"
"304963,App Push Notification,2023-05-24,Inactive,Social Media,7157,531,88,4436.07,9671.04,2.11,7.41930976666201,16.57250470809793,2.180091838045838,50.40988636363636,5234.970000000001"
"725674,Email Campaign,2023-05-24,Premium,App,6505,420,62,2275.56,2059.29,3.5,6.456571867794005,14.761904761904763,0.9049596582819174,36.70258064516129,-216.26999999999998"
"464727,Referral Program,2023-05-24,Inactive,App,4373,686,98,3671.76,4587.09,3.71,15.687171278298651,14.285714285714285,1.2492891692267467,37.46693877551021,915.3299999999999"
"828826,New User Discount,2023-05-23,All,Social Media,3409,250,21,3227.9,4806.4,3.9,7.333528894103843,8.4,1.4890176275597136,153.7095238095238,1578.4999999999995"
"163865,Weekend Special,2023-05-23,Premium,Social Media,1635,130,78,1385.45,4387.34,3.37,7.951070336391437,60.0,3.1667256126168395,17.762179487179488,3001.8900000000003"
"881609,Festival Offer,2023-05-23,Premium,Sms,8653,481,24,3608.98,9134.47,2.28,5.558765745984052,4.98960498960499,2.5310392410043834,150.37416666666667,5525.49"
"726165,Flash Sale,2023-05-23,Premium,App,9328,384,19,4633.54,3547.82,1.51,4.1166380789022305,4.947916666666666,0.7656823940227127,243.87052631578948,-1085.7199999999998"
"594913,Membership Drive,2023-05-23,Inactive,Social Media,6876,559,37,2339.56,7800.83,2.97,8.129726585223967,6.618962432915922,3.334314999401597,63.23135135135135,5461.27"
"424752,Category Promotion,2023-05-23,Inactive,Social Media,5719,920,83,2031.55,5147.51,2.74,16.08672844902955,9.021739130434783,2.5337845487435704,24.476506024096384,3115.96"
"511901,App Push Notification,2023-05-23,New Users,Social Media,1449,461,10,2119.85,9087.87,2.85,31.815044858523116,2.1691973969631237,4.287034459985377,211.98499999999999,6968.02"
"745710,Email Campaign,2023-05-23,Inactive,Social Media,8922,583,87,4781.54,6043.32,1.76,6.534409325263393,14.922813036020582,1.2638856937304717,54.96022988505747,1261.7799999999997"
"443697,Referral Program,2023-05-23,Premium,Email,6922,694,31,2767.91,9151.97,2.76,10.026004045073677,4.46685878962536,3.3064550509228985,89.2874193548387,6384.0599999999995"
"725504,New User Discount,2023-05-22,Inactive,Email,1264,865,10,2599.59,7936.39,3.75,68.43354430379746,1.1560693641618496,3.052939117322347,259.959,5336.8"
"593696,Weekend Special,2023-05-22,Premium,App,9432,159,38,1055.13,5290.52,3.62,1.6857506361323156,23.89937106918239,5.01409305014548,27.766578947368423,4235.39"
"861857,Festival Offer,2023-05-22,All,Sms,8367,146,47,4376.09,9735.68,3.66,1.744950400382455,32.19178082191781,2.224744006636061,93.10829787234043,5359.59"
"332755,Flash Sale,2023-05-22,Premium,Social Media,4619,782,11,2313.35,9280.62,3.28,16.930071444035505,1.4066496163682864,4.0117664858322355,210.30454545454543,6967.27"
"760109,Membership Drive,2023-05-22,New Users,Sms,7742,377,64,4111.23,5638.48,3.51,4.869542753810385,16.976127320954905,1.3714825003709352,64.23796875,1527.25"
"146258,Category Promotion,2023-05-22,Premium,Social Media,7729,716,79,3633.66,3503.23,3.39,9.263811618579377,11.033519553072626,0.9641050621136815,45.99569620253165,-130.42999999999984"
"199843,App Push Notification,2023-05-22,All,Email,1630,275,58,4160.92,3507.75,3.89,16.87116564417178,21.09090909090909,0.8430226969035693,71.74,-653.1700000000001"
"78089,Email Campaign,2023-05-22,All,Email,3597,323,46,3079.75,9804.79,3.44,8.979705309980538,14.241486068111456,3.183631788294505,66.95108695652173,6725.040000000001"
"269570,Referral Program,2023-05-22,Premium,App,9200,795,33,3942.72,7479.21,1.59,8.641304347826088,4.150943396226415,1.8969670684197713,119.47636363636363,3536.4900000000002"
"767022,New User Discount,2023-05-21,New Users,Social Media,1037,620,45,4608.97,2443.1,3.73,59.787849566055925,7.258064516129033,0.5300750493060271,102.42155555555556,-2165.8700000000003"
"154831,Weekend Special,2023-05-21,New Users,Social Media,7975,764,12,1143.09,6710.07,3.69,9.579937304075235,1.5706806282722512,5.870115214025143,95.2575,5566.98"
"655044,Festival Offer,2023-05-21,Premium,Sms,9031,699,39,3407.01,4568.62,2.22,7.740006643782527,5.579399141630901,1.340947047411073,87.35923076923078,1161.6099999999997"
"490094,Flash Sale,2023-05-21,New Users,App,7155,631,56,4854.84,5559.44,3.85,8.819007686932215,8.874801901743265,1.1451335162435836,86.69357142857143,704.5999999999995"
"428168,Membership Drive,2023-05-21,Inactive,Sms,9393,571,16,4693.06,2106.99,1.62,6.0789949962738214,2.8021015761821366,0.44895867515011517,293.31625,-2586.0700000000006"
"448094,Category Promotion,2023-05-21,All,Email,4837,492,78,2551.81,3954.98,2.63,10.17159396320033,15.853658536585366,1.5498724434812936,32.71551282051282,1403.17"
"52598,App Push Notification,2023-05-21,Premium,Email,4796,897,99,3865.85,3288.22,2.14,18.703085904920766,11.036789297658862,0.8505813727899427,39.048989898989895,-577.6300000000001"
"795341,Email Campaign,2023-05-21,Premium,Sms,4450,242,93,2131.65,4179.78,2.12,5.438202247191011,38.429752066115704,1.9608190838083173,22.920967741935485,2048.1299999999997"
"786693,Referral Program,2023-05-21,New Users,Social Media,9608,991,46,1449.82,4420.9,1.65,10.314321398834304,4.641775983854692,3.049275082424025,31.51782608695652,2971.08"
"716080,New User Discount,2023-05-20,Inactive,Social Media,2030,566,63,3198.63,7467.71,2.09,27.88177339901478,11.130742049469964,2.334658900841923,50.771904761904764,4269.08"
"226542,Weekend Special,2023-05-20,Premium,App,8000,999,24,3815.1,8880.29,3.53,12.4875,2.4024024024024024,2.3276689995019795,158.9625,5065.1900000000005"
"852556,Festival Offer,2023-05-20,Inactive,App,7485,158,84,2348.43,3279.72,1.69,2.1108884435537743,53.16455696202531,1.3965585518835988,27.9575,931.29"
"797926,Flash Sale,2023-05-20,Inactive,Sms,2195,641,73,3647.57,5904.32,2.72,29.202733485193622,11.388455538221528,1.618699572592164,49.96671232876712,2256.7499999999995"
"225311,Membership Drive,2023-05-20,All,App,7308,105,57,1931.97,5372.46,2.84,1.4367816091954022,54.285714285714285,2.780819577943757,33.89421052631579,3440.49"
"845496,Category Promotion,2023-05-20,Inactive,Social Media,7466,446,31,1462.82,7247.3,3.87,5.973747656040718,6.950672645739911,4.954334778031474,47.18774193548387,5784.4800000000005"
"530817,App Push Notification,2023-05-20,All,Email,8152,865,44,4771.08,6642.73,3.0,10.610893032384691,5.086705202312139,1.3922906344056272,108.43363636363637,1871.6499999999996"
"682797,Email Campaign,2023-05-20,New Users,Social Media,4590,546,89,1627.12,9253.4,3.88,11.895424836601306,16.3003663003663,5.686980677516102,18.282247191011233,7626.28"
"412691,Referral Program,2023-05-20,Premium,App,5998,321,11,4312.75,7287.61,3.73,5.351783927975992,3.4267912772585665,1.689782621297316,392.0681818181818,2974.8599999999997"
"860359,New User Discount,2023-05-19,New Users,Sms,9073,190,93,3194.31,7491.99,3.57,2.0941254270913703,48.94736842105264,2.3454173201724315,34.347419354838706,4297.68"
"966350,Weekend Special,2023-05-19,Premium,Email,8310,936,61,4366.54,5555.01,3.97,11.263537906137184,6.517094017094018,1.2721765974890875,71.58262295081967,1188.4700000000003"
"495600,Festival Offer,2023-05-19,All,Email,1871,685,87,2619.39,9943.88,3.11,36.611437733832176,12.700729927007298,3.7962579073753813,30.107931034482757,7324.49"
"998736,Flash Sale,2023-05-19,Inactive,Sms,6061,197,63,3108.63,4748.99,3.2,3.2502887312324704,31.979695431472084,1.5276793957466792,49.343333333333334,1640.3599999999997"
"497921,Membership Drive,2023-05-19,New Users,App,5895,475,42,3624.61,6787.74,2.09,8.057675996607294,8.842105263157894,1.8726814746965879,86.3002380952381,3163.1299999999997"
"801854,Category Promotion,2023-05-19,New Users,App,1432,100,64,2069.34,2759.29,1.93,6.983240223463687,64.0,1.3334154851305247,32.3334375,689.9499999999998"
"696280,App Push Notification,2023-05-19,Inactive,App,4912,984,55,4671.84,4690.73,3.85,20.03257328990228,5.589430894308943,1.0040433747731086,84.94254545454545,18.889999999999418"
"223682,Email Campaign,2023-05-19,All,Email,3897,838,23,3237.0,6154.37,1.78,21.503720810880164,2.7446300715990453,1.9012573370404695,140.7391304347826,2917.37"
"659617,Referral Program,2023-05-19,Premium,Sms,2025,282,66,1895.95,2235.52,3.09,13.925925925925926,23.404255319148938,1.1791028244415729,28.72651515151515,339.56999999999994"
"111755,New User Discount,2023-05-18,All,Email,4901,342,40,2155.78,4051.32,3.64,6.978167720873291,11.695906432748536,1.8792826726289324,53.89450000000001,1895.54"
"152531,Weekend Special,2023-05-18,New Users,Social Media,7779,322,98,4346.54,8552.15,1.75,4.139349530788019,30.434782608695656,1.967576509131401,44.352448979591834,4205.61"
"198692,Festival Offer,2023-05-18,Inactive,Email,2573,330,26,3661.44,7338.73,2.48,12.825495530509134,7.878787878787878,2.004328897919944,140.82461538461538,3677.2899999999995"
"424620,Flash Sale,2023-05-18,Premium,App,5867,597,41,2342.24,5906.3,2.56,10.175558206920062,6.867671691792294,2.521645945761323,57.12780487804878,3564.0600000000004"
"399294,Membership Drive,2023-05-18,Premium,Email,1833,787,74,3387.71,4482.05,2.75,42.93507910529188,9.40279542566709,1.3230323729008682,45.77986486486486,1094.3400000000001"
"573419,Category Promotion,2023-05-18,All,Sms,1419,958,74,3395.06,8425.04,3.45,67.51233262861169,7.724425887265135,2.4815584997025093,45.87918918918919,5029.980000000001"
"652498,App Push Notification,2023-05-18,All,Email,5595,923,32,1951.84,6666.66,3.81,16.49687220732797,3.4669555796316356,3.4155770964833185,60.995,4714.82"
"476221,Email Campaign,2023-05-18,New Users,Email,8932,868,95,2019.8,8469.72,3.31,9.717868338557993,10.944700460829493,4.19334587582929,21.26105263157895,6449.919999999999"
"333172,Referral Program,2023-05-18,Premium,App,8099,519,87,3615.69,5282.47,2.69,6.408198543030004,16.76300578034682,1.4609853167721791,41.55965517241379,1666.7800000000002"
"836950,New User Discount,2023-05-17,All,Sms,1129,359,77,4383.95,9985.75,3.77,31.798051372896367,21.448467966573816,2.27779742013481,56.93441558441558,5601.8"
"624461,Weekend Special,2023-05-17,Premium,Email,6041,552,32,3314.93,5418.18,2.73,9.13756000662142,5.797101449275362,1.6344779527772835,103.5915625,2103.2500000000005"
"524799,Festival Offer,2023-05-17,All,Social Media,3456,862,87,4344.55,9743.25,2.5,24.94212962962963,10.092807424593968,2.2426373272260647,49.93735632183908,5398.7"
"748629,Flash Sale,2023-05-17,Inactive,Email,6892,563,49,3955.82,8077.33,2.02,8.168891468369123,8.703374777975133,2.041885121163248,80.73102040816327,4121.51"
"160000,Membership Drive,2023-05-17,Inactive,Sms,7740,584,28,3544.44,6340.95,2.79,7.5452196382428935,4.794520547945205,1.7889850018620712,126.58714285714287,2796.5099999999998"
"697974,Category Promotion,2023-05-17,New Users,App,5973,188,24,1076.66,4624.89,1.56,3.147497070149004,12.76595744680851,4.295590065573162,44.86083333333334,3548.2300000000005"
"997865,App Push Notification,2023-05-17,Inactive,App,4064,367,34,3256.24,4827.3,2.18,9.030511811023622,9.264305177111716,1.4824767216175714,95.77176470588235,1571.0600000000004"
"915584,Email Campaign,2023-05-17,All,Social Media,6515,463,64,2714.06,7829.58,3.54,7.106676899462778,13.822894168466524,2.884822000987451,42.4071875,5115.52"
"696161,Referral Program,2023-05-17,Inactive,Email,8097,257,84,2761.41,4383.74,3.47,3.17401506730888,32.68482490272373,1.5875005884674858,32.87392857142857,1622.33"
"593516,New User Discount,2023-05-16,New Users,Sms,8634,708,30,4965.57,6027.94,2.06,8.200138985406532,4.23728813559322,1.2139472406994565,165.51899999999998,1062.37"
"679337,Weekend Special,2023-05-16,All,Sms,9915,481,57,3713.96,4064.65,2.98,4.851235501765003,11.85031185031185,1.0944248187918018,65.15719298245614,350.69000000000005"
"583577,Festival Offer,2023-05-16,Premium,Email,5138,598,63,1690.7,9992.76,3.45,11.638769949396652,10.535117056856187,5.910427633524575,26.83650793650794,8302.06"
"448415,Flash Sale,2023-05-16,New Users,App,8967,126,79,4963.72,8440.25,3.85,1.405152224824356,62.698412698412696,1.7003880154400328,62.831898734177216,3476.5299999999997"
"934062,Membership Drive,2023-05-16,All,App,5428,567,22,3999.89,4399.76,3.91,10.445836403831981,3.880070546737213,1.0999702491818526,181.81318181818182,399.87000000000035"
"650093,Category Promotion,2023-05-16,Premium,Social Media,9181,894,93,2995.42,6519.68,3.25,9.737501361507462,10.40268456375839,2.1765495322859567,32.20881720430108,3524.26"
"735186,App Push Notification,2023-05-16,All,App,8012,785,26,4604.77,2931.72,3.66,9.797803295057413,3.3121019108280256,0.6366702354297825,177.1065384615385,-1673.0500000000006"
"336779,Email Campaign,2023-05-16,New Users,Social Media,1436,800,18,1213.86,7146.98,3.34,55.71030640668524,2.25,5.887812433064768,67.43666666666667,5933.12"
"435981,Referral Program,2023-05-16,Inactive,Sms,2997,256,50,1878.3,7947.33,2.75,8.541875208541876,19.53125,4.231129212585849,37.566,6069.03"
"970628,New User Discount,2023-05-15,All,Email,1458,883,96,1667.03,9824.17,3.63,60.56241426611797,10.87202718006795,5.893217278633258,17.364895833333332,8157.14"
"64454,Weekend Special,2023-05-15,Inactive,Social Media,4536,628,47,3309.39,3421.24,1.9,13.844797178130511,7.484076433121019,1.033797769377438,70.41255319148937,111.84999999999991"
"989288,Festival Offer,2023-05-15,All,Sms,2666,553,97,1050.76,6751.72,3.61,20.742685671417853,17.540687160940323,6.42555864326773,10.832577319587628,5700.96"
"17827,Flash Sale,2023-05-15,All,Email,3256,289,91,1968.37,6523.2,2.09,8.875921375921376,31.4878892733564,3.314011085314245,21.63043956043956,4554.83"
"684574,Membership Drive,2023-05-15,New Users,Email,6471,313,43,1051.0,6833.46,1.57,4.836964920414156,13.738019169329075,6.5018648905804,24.441860465116278,5782.46"
"187926,Category Promotion,2023-05-15,New Users,Social Media,4778,267,77,2565.27,7402.77,2.82,5.588112180828799,28.83895131086142,2.885766410553275,33.31519480519481,4837.5"
"115385,App Push Notification,2023-05-15,Inactive,Sms,1128,913,13,1856.37,8250.26,2.1,80.93971631205675,1.4238773274917853,4.4442972036824555,142.7976923076923,6393.89"
"489166,Email Campaign,2023-05-15,All,Social Media,3093,203,78,1610.75,9035.59,3.06,6.563207242159716,38.42364532019704,5.609554555331368,20.650641025641026,7424.84"
"16774,Referral Program,2023-05-15,New Users,App,7840,315,32,1628.5,6223.44,3.45,4.017857142857143,10.158730158730158,3.8215781393920785,50.890625,4594.94"
"931273,New User Discount,2023-05-14,New Users,Sms,1472,771,13,4904.82,7893.06,2.68,52.377717391304344,1.6861219195849546,1.609245599226883,377.2938461538461,2988.2400000000007"
"824412,Weekend Special,2023-05-14,New Users,App,8099,327,74,2393.83,2682.42,3.52,4.037535498209655,22.629969418960243,1.1205557621050786,32.34905405405405,288.59000000000015"
"558754,Festival Offer,2023-05-14,New Users,Sms,4050,467,80,1447.59,2943.29,1.59,11.530864197530864,17.130620985010705,2.0332345484564,18.094875,1495.7"
"240519,Flash Sale,2023-05-14,Premium,Email,3894,694,97,1870.39,9762.51,3.42,17.822290703646637,13.976945244956774,5.21950502301659,19.282371134020618,7892.12"
"933333,Membership Drive,2023-05-14,All,Email,9026,933,79,3755.75,5240.48,2.84,10.336804786173277,8.467309753483388,1.39532183984557,47.54113924050633,1484.7299999999996"
"136074,Category Promotion,2023-05-14,Inactive,Social Media,9292,482,11,4096.0,3484.87,1.89,5.187257856220405,2.2821576763485476,0.85079833984375,372.3636363636364,-611.1300000000001"
"36759,App Push Notification,2023-05-14,New Users,Email,7422,812,57,2883.81,9742.37,1.54,10.940447318782,7.0197044334975365,3.37829815417798,50.59315789473684,6858.560000000001"
"956541,Email Campaign,2023-05-14,All,App,1790,957,63,4042.33,7574.75,2.15,53.46368715083799,6.583072100313479,1.8738574040219378,64.16396825396825,3532.42"
"849059,Referral Program,2023-05-14,All,Sms,9157,544,12,3730.72,3156.47,3.45,5.940810309053184,2.2058823529411766,0.8460752884161771,310.8933333333333,-574.25"
"163857,New User Discount,2023-05-13,Inactive,Social Media,4659,549,23,2561.63,9141.66,1.88,11.783644558918223,4.189435336976321,3.568688686500392,111.37521739130435,6580.03"
"21048,Weekend Special,2023-05-13,All,Social Media,6701,715,31,1156.09,7542.31,1.79,10.670049246381136,4.335664335664335,6.523981696926711,37.29322580645161,6386.22"
"51352,Festival Offer,2023-05-13,New Users,App,2185,157,66,4498.95,5350.64,3.54,7.185354691075514,42.038216560509554,1.1893086164549507,68.16590909090908,851.6900000000005"
"602174,Flash Sale,2023-05-13,Premium,Sms,3197,344,75,2565.9,7676.89,3.63,10.760087582108227,21.802325581395348,2.991889785260532,34.212,5110.99"
"470591,Membership Drive,2023-05-13,Premium,Social Media,5111,625,10,2761.91,9749.57,2.01,12.22852670710233,1.6,3.530010029291324,276.191,6987.66"
"767585,Category Promotion,2023-05-13,Premium,Email,7895,997,83,4816.44,5470.79,1.76,12.628245725142495,8.324974924774322,1.1358576043716937,58.02939759036144,654.3500000000004"
"483179,App Push Notification,2023-05-13,Inactive,Social Media,8467,947,36,2846.47,6271.59,2.75,11.18459903153419,3.8014783526927136,2.203286878133267,79.06861111111111,3425.1200000000003"
"847895,Email Campaign,2023-05-13,New Users,Sms,2415,838,78,3556.84,7048.13,3.51,34.69979296066252,9.307875894988067,1.981570720077372,45.600512820512826,3491.29"
"895242,Referral Program,2023-05-13,Premium,App,2241,105,74,1606.96,8635.18,2.34,4.685408299866131,70.47619047619048,5.3736122865534925,21.715675675675676,7028.22"
"924043,New User Discount,2023-05-12,Inactive,App,8550,486,89,2206.49,3029.02,3.82,5.684210526315789,18.31275720164609,1.3727775788696075,24.79202247191011,822.5300000000002"
"127407,Weekend Special,2023-05-12,New Users,Social Media,4679,322,62,2376.58,9638.16,1.86,6.881812353066895,19.25465838509317,4.055474673690766,38.331935483870964,7261.58"
"550201,Festival Offer,2023-05-12,All,Social Media,1195,153,11,4244.67,9038.57,3.1,12.803347280334728,7.18954248366013,2.129392862107066,385.8790909090909,4793.9"
"37189,Flash Sale,2023-05-12,New Users,Social Media,3574,237,26,2570.46,3802.92,2.76,6.631225517627308,10.970464135021098,1.47947060059289,98.86384615384615,1232.46"
"68501,Membership Drive,2023-05-12,Premium,Sms,8379,721,77,2955.57,8980.91,2.74,8.60484544695071,10.679611650485436,3.038638908907588,38.384025974025974,6025.34"
"275016,Category Promotion,2023-05-12,All,Sms,1181,748,47,1510.24,2351.9,3.05,63.336155800169344,6.283422459893048,1.557302150651552,32.13276595744681,841.6600000000001"
"506222,App Push Notification,2023-05-12,New Users,App,4647,880,76,2772.02,3812.75,1.61,18.93694856896923,8.636363636363637,1.3754410141340971,36.47394736842105,1040.73"
"524490,Email Campaign,2023-05-12,All,Social Media,7262,268,96,1897.05,7945.95,2.11,3.6904434040209306,35.82089552238806,4.188582272475686,19.7609375,6048.9"
"864140,Referral Program,2023-05-12,All,Email,2879,665,40,1212.32,6783.54,2.12,23.098298020145883,6.015037593984962,5.595502837534645,30.308,5571.22"
"733736,New User Discount,2023-05-11,Premium,Social Media,4052,544,75,1319.8,4403.52,3.18,13.425468904244816,13.786764705882353,3.3365055311410825,17.59733333333333,3083.7200000000003"
"325390,Weekend Special,2023-05-11,New Users,Sms,4058,329,54,2570.61,8558.83,1.67,8.10744208969936,16.41337386018237,3.3294937777414697,47.60388888888889,5988.219999999999"
"981182,Festival Offer,2023-05-11,Premium,Sms,6182,877,91,4498.48,3360.27,3.0,14.186347460368811,10.376282782212087,0.7469789795664314,49.43384615384615,-1138.2099999999996"
"465503,Flash Sale,2023-05-11,Premium,Email,1263,154,68,2137.68,4163.69,2.34,12.193190815518607,44.15584415584416,1.9477611242094233,31.43647058823529,2026.0099999999998"
"235131,Membership Drive,2023-05-11,New Users,App,3814,608,44,2747.55,9350.96,1.97,15.941269008914524,7.236842105263158,3.403381194154792,62.44431818181818,6603.409999999999"
"818661,Category Promotion,2023-05-11,Premium,App,7272,363,24,2576.11,6645.25,2.9,4.991749174917492,6.6115702479338845,2.579567642686065,107.33791666666667,4069.14"
"769087,App Push Notification,2023-05-11,All,Sms,1721,211,20,4935.87,3652.05,2.45,12.260313771063336,9.47867298578199,0.7398999568465134,246.7935,-1283.8199999999997"
"23763,Email Campaign,2023-05-11,Premium,App,1868,547,92,4430.56,7795.23,2.18,29.282655246252677,16.819012797074954,1.7594231880394349,48.15826086956522,3364.669999999999"
"605119,Referral Program,2023-05-11,All,Sms,3371,439,28,2000.59,2927.71,1.51,13.022841886680512,6.378132118451026,1.463423290129412,71.44964285714285,927.1200000000001"
"22873,New User Discount,2023-05-10,Premium,Email,4915,238,15,2770.37,9548.93,2.43,4.842319430315361,6.302521008403361,3.446806744225501,184.69133333333332,6778.56"
"971506,Weekend Special,2023-05-10,Premium,Sms,5574,350,20,4412.98,7725.6,1.66,6.279153211338357,5.714285714285714,1.7506537532461062,220.64899999999997,3312.620000000001"
"954185,Festival Offer,2023-05-10,Premium,App,8489,352,42,2584.65,8080.76,3.21,4.1465425845211445,11.931818181818182,3.1264426518097226,61.53928571428572,5496.110000000001"
"417625,Flash Sale,2023-05-10,New Users,Email,2499,715,78,2583.46,7593.75,2.26,28.61144457783113,10.909090909090908,2.939372004985562,33.12128205128205,5010.29"
"279189,Membership Drive,2023-05-10,New Users,Social Media,7733,542,79,3201.35,7387.87,2.29,7.008922798396483,14.575645756457565,2.307735798959814,40.52341772151899,4186.52"
"383252,Category Promotion,2023-05-10,Inactive,Social Media,2173,304,100,4321.09,9490.74,2.62,13.989875747814082,32.89473684210527,2.1963763772566645,43.2109,5169.65"
"341661,App Push Notification,2023-05-10,Inactive,Email,3207,695,84,1010.36,9099.22,1.78,21.671343935141877,12.086330935251798,9.005918682449819,12.028095238095238,8088.86"
"249341,Email Campaign,2023-05-10,Premium,Sms,6523,817,45,4325.82,4887.38,1.57,12.524911850375595,5.507955936352509,1.1298158499429012,96.12933333333332,561.5600000000004"
"642699,Referral Program,2023-05-10,New Users,App,7830,837,10,3988.21,8273.47,2.8,10.689655172413794,1.1947431302270013,2.074482035800522,398.821,4285.259999999999"
"768915,New User Discount,2023-05-09,New Users,Sms,2990,779,96,4311.15,7648.5,2.42,26.053511705685615,12.323491655969192,1.7741205942729898,44.9078125,3337.3500000000004"
"228887,Weekend Special,2023-05-09,All,Sms,8237,689,17,2201.69,7904.5,3.4,8.364695884423941,2.467343976777939,3.590196621686068,129.51117647058823,5702.8099999999995"
"949625,Festival Offer,2023-05-09,Inactive,Sms,2917,706,70,3192.64,3819.96,3.7,24.202948234487486,9.91501416430595,1.196489425679062,45.60914285714286,627.3200000000002"
"812143,Flash Sale,2023-05-09,All,Social Media,7690,574,65,2423.35,9125.05,3.5,7.464239271781535,11.32404181184669,3.7654692883817855,37.28230769230769,6701.699999999999"
"354702,Membership Drive,2023-05-09,New Users,Email,6092,899,14,1707.94,7839.92,3.48,14.757058437294813,1.557285873192436,4.590278347014532,121.99571428571429,6131.98"
"635834,Category Promotion,2023-05-09,Premium,Email,7222,355,30,3911.2,3435.73,2.32,4.915535862641927,8.450704225352112,0.8784337287788915,130.37333333333333,-475.4699999999998"
"27094,App Push Notification,2023-05-09,Premium,Email,6290,231,16,3026.27,6913.03,3.71,3.672496025437202,6.926406926406926,2.2843401282767233,189.141875,3886.7599999999998"
"691955,Email Campaign,2023-05-09,Premium,Sms,8921,476,19,4150.37,7743.9,1.76,5.33572469454097,3.9915966386554618,1.8658336485662723,218.44052631578947,3593.5299999999997"
"294518,Referral Program,2023-05-09,All,Email,9559,589,58,4692.28,9397.17,3.27,6.161732398786484,9.847198641765704,2.002687392909204,80.90137931034482,4704.89"
"313445,New User Discount,2023-05-08,Premium,App,8648,676,16,2291.51,2415.72,1.74,7.816836262719703,2.366863905325444,1.054204432884866,143.219375,124.20999999999958"
"574878,Weekend Special,2023-05-08,Inactive,Email,5050,900,95,1766.32,5655.25,3.39,17.82178217821782,10.555555555555555,3.2017131663571723,18.592842105263156,3888.9300000000003"
"509547,Festival Offer,2023-05-08,Premium,Sms,5454,512,27,3545.43,7088.76,1.63,9.387605427209387,5.2734375,1.9994076882070724,131.3122222222222,3543.3300000000004"
"157620,Flash Sale,2023-05-08,All,Email,8950,646,55,2829.44,9003.92,1.65,7.217877094972066,8.513931888544892,3.182226871748473,51.44436363636364,6174.48"
"126790,Membership Drive,2023-05-08,All,App,6252,296,95,2488.25,2991.15,2.81,4.73448496481126,32.0945945945946,1.202109916608058,26.192105263157895,502.9000000000001"
"332833,Category Promotion,2023-05-08,New Users,App,1147,665,11,3562.23,4494.17,3.16,57.97733217088056,1.6541353383458646,1.2616170207987694,323.8390909090909,931.94"
"680945,App Push Notification,2023-05-08,Inactive,Sms,4448,790,21,1508.5,8223.6,2.71,17.760791366906474,2.6582278481012658,5.4515081206496525,71.83333333333333,6715.1"
"783070,Email Campaign,2023-05-08,New Users,Email,7586,997,11,1925.16,8274.98,1.54,13.142631162668073,1.103309929789368,4.29833364499574,175.01454545454547,6349.82"
"2127,Referral Program,2023-05-08,Inactive,Social Media,6947,625,57,2830.06,5541.54,2.94,8.99668921836764,9.120000000000001,1.9580998282721922,49.65017543859649,2711.48"
"126382,New User Discount,2023-05-07,All,Social Media,3323,784,75,1856.61,6204.88,2.35,23.593138730063195,9.566326530612244,3.3420481415052166,24.7548,4348.27"
