"order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Delivery_Delay_Minutes,Late_Delivery_Flag,Order_size"
"8602707005,77673290,2024-04-02 12:58:37,2024-04-02 13:15:37,2024-04-02 13:20:37,On Time,2934.21,Card,18347,6189,5.0,1,Premium"
"2382595056,76377003,2023-12-09 12:30:22,2023-12-09 12:42:22,2023-12-09 12:41:22,On Time,227.22,Wallet,12155,2710,-1.0,0,Small"
"8056162498,11446157,2023-05-08 22:14:21,2023-05-08 22:27:21,2023-05-08 22:48:21,Significantly Delayed,5891.08,Card,21033,9691,21.0,1,Premium"
"4593039089,50015282,2024-09-14 07:00:20,2024-09-14 07:15:20,2024-09-14 07:20:20,On Time,1790.99,Card,58970,2768,5.0,1,Large"
"7311288658,48358028,2024-08-15 15:36:43,2024-08-15 15:51:43,2024-08-15 15:51:43,On Time,1282.27,Upi,96125,8806,0.0,0,Large"
"9157217130,8073518,2023-06-18 19:59:32,2023-06-18 20:12:32,2023-06-18 20:07:32,On Time,1448.27,Wallet,22520,8340,-5.0,0,Large"
"9328094731,77086539,2024-08-21 04:31:01,2024-08-21 04:43:01,2024-08-21 04:41:01,On Time,2164.86,Card,87082,8300,-2.0,0,Premium"
"3259266120,35049420,2024-07-08 12:40:30,2024-07-08 13:00:30,2024-07-08 13:14:30,Slightly Delayed,3483.31,Cash,98390,8069,14.0,1,Premium"
"4656541041,84572019,2024-10-30 19:05:44,2024-10-30 19:24:44,2024-10-30 19:49:44,Significantly Delayed,87.3,Card,12258,4751,25.0,1,Small"
"730839483,20148223,2023-07-23 23:59:23,2023-07-24 00:12:23,2023-07-24 00:08:23,On Time,2528.88,Cash,56532,8077,-4.0,0,Premium"
"6185824257,1816969,2024-08-05 07:01:50,2024-08-05 07:15:50,2024-08-05 07:15:50,On Time,4093.07,Upi,1663,9890,0.0,0,Premium"
"225195662,76202036,2024-08-30 19:21:40,2024-08-30 19:41:40,2024-08-30 19:48:40,Slightly Delayed,284.69,Card,41237,4605,7.0,1,Small"
"6771104541,61618079,2023-05-10 10:40:23,2023-05-10 10:59:23,2023-05-10 10:58:23,On Time,97.04,Cash,57250,9739,-1.0,0,Small"
"6146830622,14367270,2024-10-04 13:15:54,2024-10-04 13:31:54,2024-10-04 13:27:54,On Time,271.38,Cash,47626,3967,-4.0,0,Small"
"1380326453,68159723,2023-08-29 20:51:35,2023-08-29 21:11:35,2023-08-29 21:14:35,On Time,4991.05,Cash,81223,5301,3.0,1,Premium"
"728523620,46699982,2023-08-31 19:13:41,2023-08-31 19:30:41,2023-08-31 19:33:41,On Time,1394.0,Wallet,56472,4697,3.0,1,Large"
"27296314,64562786,2024-10-17 16:13:30,2024-10-17 16:24:30,2024-10-17 16:46:30,Significantly Delayed,3866.08,Upi,97704,3986,22.0,1,Premium"
"2608278705,51945420,2023-10-22 02:28:34,2023-10-22 02:40:34,2023-10-22 02:46:34,Slightly Delayed,4746.82,Cash,47002,6359,6.0,1,Premium"
"6786366774,5716817,2024-03-21 02:27:40,2024-03-21 02:38:40,2024-03-21 02:35:40,On Time,3962.96,Card,24511,7573,-3.0,0,Premium"
"5572475750,40563029,2023-04-25 09:43:38,2023-04-25 09:54:38,2023-04-25 09:55:38,On Time,4045.5,Upi,40263,3548,1.0,1,Premium"
"8276417383,39976965,2024-06-18 02:15:04,2024-06-18 02:33:04,2024-06-18 02:36:04,On Time,1938.45,Cash,12207,5288,3.0,1,Large"
"784435014,2684440,2023-10-11 14:46:33,2023-10-11 14:58:33,2023-10-11 14:56:33,On Time,415.75,Cash,92792,7308,-2.0,0,Small"
"9442274046,93617659,2023-09-01 10:55:53,2023-09-01 11:08:53,2023-09-01 11:14:53,Slightly Delayed,229.38,Upi,54659,4120,6.0,1,Small"
"2470025903,81420960,2024-06-06 07:57:42,2024-06-06 08:07:42,2024-06-06 08:02:42,On Time,3939.11,Cash,86113,5295,-5.0,0,Premium"
"6774241153,29272253,2024-09-23 05:28:57,2024-09-23 05:46:57,2024-09-23 05:44:57,On Time,915.45,Upi,43384,1503,-2.0,0,Medium"
"3874644184,49152878,2024-06-23 23:29:09,2024-06-23 23:43:09,2024-06-23 23:48:09,On Time,577.13,Cash,94851,7620,5.0,1,Medium"
"8078065454,97033691,2024-05-19 11:15:16,2024-05-19 11:31:16,2024-05-19 12:01:16,Significantly Delayed,2440.55,Cash,61678,4145,30.0,1,Premium"
"340113260,83039559,2024-02-27 15:25:27,2024-02-27 15:38:27,2024-02-27 15:51:27,Slightly Delayed,869.51,Card,75601,2430,13.0,1,Medium"
"2978839318,59436131,2024-01-11 16:07:45,2024-01-11 16:18:45,2024-01-11 16:18:45,On Time,1031.54,Card,28270,2089,0.0,0,Large"
"3896922017,9274874,2024-08-25 17:39:03,2024-08-25 17:55:03,2024-08-25 17:59:03,On Time,726.41,Card,65400,6459,4.0,1,Medium"
"7621954956,32797235,2023-07-07 03:59:40,2023-07-07 04:14:40,2023-07-07 04:10:40,On Time,793.14,Upi,54741,2156,-4.0,0,Medium"
"581178324,12277039,2024-02-17 04:05:04,2024-02-17 04:22:04,2024-02-17 04:19:04,On Time,2887.67,Cash,47464,2226,-3.0,0,Premium"
"8469170680,5901440,2023-03-16 18:55:27,2023-03-16 19:14:27,2023-03-16 19:18:27,On Time,39.65,Upi,63716,1928,4.0,1,Small"
"6779626333,55404382,2024-05-11 01:20:43,2024-05-11 01:31:43,2024-05-11 01:42:43,Slightly Delayed,329.79,Card,76974,8218,11.0,1,Small"
"6335704206,38327793,2024-05-22 12:37:47,2024-05-22 12:48:47,2024-05-22 12:49:47,On Time,3363.41,Card,20524,7314,1.0,1,Premium"
"8314342490,21677923,2023-04-05 01:03:31,2023-04-05 01:23:31,2023-04-05 01:23:31,On Time,3821.54,Wallet,66981,8209,0.0,0,Premium"
"1948795658,49833888,2023-10-23 07:46:00,2023-10-23 07:57:00,2023-10-23 07:55:00,On Time,3541.32,Card,77748,4485,-2.0,0,Premium"
"9187864807,44776601,2024-06-22 10:00:22,2024-06-22 10:17:22,2024-06-22 10:16:22,On Time,1565.97,Wallet,69796,5814,-1.0,0,Large"
"8399666962,21573815,2023-04-08 09:45:31,2023-04-08 10:04:31,2023-04-08 09:59:31,On Time,3782.86,Upi,970,6255,-5.0,0,Premium"
"6196321055,30788486,2024-05-17 18:25:15,2024-05-17 18:38:15,2024-05-17 18:37:15,On Time,1795.02,Cash,42302,4893,-1.0,0,Large"
"8128518434,94486311,2023-08-12 16:51:00,2023-08-12 17:06:00,2023-08-12 17:03:00,On Time,2083.51,Card,69854,5160,-3.0,0,Premium"
"9854897999,72415263,2023-10-04 17:52:34,2023-10-04 18:11:34,2023-10-04 18:10:34,On Time,2790.09,Card,91060,2982,-1.0,0,Premium"
"2603584546,41811800,2024-05-21 21:53:23,2024-05-21 22:05:23,2024-05-21 22:09:23,On Time,1328.82,Wallet,65439,3672,4.0,1,Large"
"1295119665,99695529,2024-03-19 08:08:31,2024-03-19 08:26:31,2024-03-19 08:21:31,On Time,4979.18,Upi,2255,8775,-5.0,0,Premium"
"599975885,45708879,2023-06-07 05:55:43,2023-06-07 06:13:43,2023-06-07 06:11:43,On Time,3420.7,Card,71620,2050,-2.0,0,Premium"
"5834861324,84826389,2023-07-04 12:17:28,2023-07-04 12:29:28,2023-07-04 12:50:28,Significantly Delayed,1367.34,Upi,35944,3985,21.0,1,Large"
"2032005162,18791381,2024-10-21 07:09:25,2024-10-21 07:19:25,2024-10-21 07:23:25,On Time,2152.48,Wallet,34670,2241,4.0,1,Premium"
"8391900458,43518622,2023-05-17 05:40:54,2023-05-17 05:51:54,2023-05-17 05:48:54,On Time,1807.66,Wallet,24889,2375,-3.0,0,Large"
"1887687323,85518832,2024-02-08 02:50:48,2024-02-08 03:09:48,2024-02-08 03:07:48,On Time,695.62,Cash,33348,384,-2.0,0,Medium"
"2120411967,6867315,2023-12-21 01:28:43,2023-12-21 01:38:43,2023-12-21 02:00:43,Significantly Delayed,4769.69,Wallet,57032,5498,22.0,1,Premium"
"3158340906,48002829,2024-07-19 01:27:35,2024-07-19 01:41:35,2024-07-19 01:48:35,Slightly Delayed,4157.26,Wallet,87614,7547,7.0,1,Premium"
"2387343456,17749347,2024-10-19 03:10:02,2024-10-19 03:22:02,2024-10-19 03:34:02,Slightly Delayed,915.29,Wallet,95322,7943,12.0,1,Medium"
"338609144,12574626,2024-10-26 05:45:05,2024-10-26 05:55:05,2024-10-26 05:52:05,On Time,2731.77,Cash,30432,6708,-3.0,0,Premium"
"9056190831,3100301,2023-07-17 06:57:09,2023-07-17 07:08:09,2023-07-17 07:08:09,On Time,2618.61,Wallet,80716,7951,0.0,0,Premium"
"2803081135,42262168,2023-06-10 21:55:58,2023-06-10 22:06:58,2023-06-10 22:07:58,On Time,1389.92,Wallet,91761,9047,1.0,1,Large"
"5970759669,26285589,2024-03-19 10:30:44,2024-03-19 10:42:44,2024-03-19 10:41:44,On Time,3168.87,Upi,77115,3868,-1.0,0,Premium"
"3226693729,62629494,2023-08-06 13:26:22,2023-08-06 13:46:22,2023-08-06 13:45:22,On Time,748.62,Upi,63788,3892,-1.0,0,Medium"
"8132845656,4597433,2024-07-10 11:53:29,2024-07-10 12:12:29,2024-07-10 12:36:29,Significantly Delayed,690.08,Upi,59176,8266,24.0,1,Medium"
"7850550725,16424635,2023-12-31 05:45:21,2023-12-31 06:00:21,2023-12-31 06:04:21,On Time,1641.82,Wallet,95256,9018,4.0,1,Large"
"2934547619,77161976,2024-06-01 20:59:04,2024-06-01 21:11:04,2024-06-01 21:12:04,On Time,3784.91,Card,93096,1442,1.0,1,Premium"
"608179182,87220860,2024-08-01 08:28:48,2024-08-01 08:41:48,2024-08-01 08:57:48,Significantly Delayed,4653.67,Card,62860,7107,16.0,1,Premium"
"5191326847,48158494,2023-05-13 21:35:00,2023-05-13 21:45:00,2023-05-13 21:40:00,On Time,3166.48,Upi,18931,7651,-5.0,0,Premium"
"7614561036,91853589,2023-09-10 05:56:46,2023-09-10 06:13:46,2023-09-10 06:09:46,On Time,1848.84,Wallet,12416,4853,-4.0,0,Large"
"2947791133,19741509,2023-11-28 07:16:17,2023-11-28 07:29:17,2023-11-28 07:25:17,On Time,1379.52,Wallet,27180,2712,-4.0,0,Large"
"6538760883,119099,2024-04-19 13:46:57,2024-04-19 14:06:57,2024-04-19 14:06:57,On Time,5122.1,Upi,6246,3096,0.0,0,Premium"
"8872250952,43243913,2023-10-04 04:56:45,2023-10-04 05:09:45,2023-10-04 05:25:45,Significantly Delayed,993.86,Upi,56371,8902,16.0,1,Medium"
"8173258734,20835909,2023-11-03 03:32:12,2023-11-03 03:51:12,2023-11-03 03:59:12,Slightly Delayed,1063.55,Wallet,65288,5758,8.0,1,Large"
"5465833352,11047835,2023-03-28 19:57:09,2023-03-28 20:10:09,2023-03-28 20:12:09,On Time,2140.08,Upi,43563,8457,2.0,1,Premium"
"2106569369,27513158,2024-01-02 11:25:38,2024-01-02 11:45:38,2024-01-02 11:45:38,On Time,2211.21,Upi,6531,9675,0.0,0,Premium"
"9039440500,64298209,2024-07-12 05:36:09,2024-07-12 05:53:09,2024-07-12 05:54:09,On Time,4074.16,Card,30254,3169,1.0,1,Premium"
"8281482042,72889295,2023-06-28 15:21:01,2023-06-28 15:38:01,2023-06-28 15:42:01,On Time,1781.14,Card,42297,5598,4.0,1,Large"
"479528548,21786873,2023-07-17 23:34:46,2023-07-17 23:45:46,2023-07-17 23:47:46,On Time,2419.83,Card,48749,8068,2.0,1,Premium"
"8087519921,90246977,2023-10-19 08:34:22,2023-10-19 08:49:22,2023-10-19 08:45:22,On Time,3870.37,Upi,45580,566,-4.0,0,Premium"
"4869691623,9401406,2023-05-05 04:16:51,2023-05-05 04:29:51,2023-05-05 04:24:51,On Time,2648.0,Card,83043,1385,-5.0,0,Premium"
"7155177625,2566268,2024-08-25 23:46:26,2024-08-25 23:59:26,2024-08-26 00:04:26,On Time,3064.83,Upi,30422,309,5.0,1,Premium"
"7254499390,93563435,2023-11-29 13:26:00,2023-11-29 13:46:00,2023-11-29 13:46:00,On Time,1260.53,Cash,86803,6757,0.0,0,Large"
"7394439260,22358567,2024-10-21 06:27:59,2024-10-21 06:44:59,2024-10-21 07:11:59,Significantly Delayed,4682.75,Cash,12528,8221,27.0,1,Premium"
"6581715589,8375298,2023-05-09 00:35:46,2023-05-09 00:54:46,2023-05-09 00:53:46,On Time,900.3,Upi,58622,7415,-1.0,0,Medium"
"9457009010,80858127,2024-02-06 00:04:30,2024-02-06 00:23:30,2024-02-06 00:37:30,Slightly Delayed,3393.32,Cash,2554,6240,14.0,1,Premium"
"2859660695,33685414,2023-08-02 04:36:07,2023-08-02 04:53:07,2023-08-02 05:06:07,Slightly Delayed,1022.62,Upi,16252,9876,13.0,1,Large"
"6392348668,1697604,2024-01-29 19:49:32,2024-01-29 20:06:32,2024-01-29 20:11:32,On Time,4479.61,Upi,45949,3200,5.0,1,Premium"
"6933011590,21658322,2023-08-01 23:22:26,2023-08-01 23:34:26,2023-08-01 23:29:26,On Time,549.47,Card,61242,3239,-5.0,0,Medium"
"5809441378,51872499,2024-07-29 20:56:08,2024-07-29 21:11:08,2024-07-29 21:35:08,Significantly Delayed,1275.88,Card,5755,776,24.0,1,Large"
"411113020,84953008,2024-06-29 01:37:42,2024-06-29 01:48:42,2024-06-29 01:51:42,On Time,1822.88,Wallet,67832,4880,3.0,1,Large"
"5512796364,12507907,2023-06-21 15:23:37,2023-06-21 15:38:37,2023-06-21 15:38:37,On Time,1369.75,Card,26740,1341,0.0,0,Large"
"2610813239,62917794,2023-11-26 04:06:37,2023-11-26 04:21:37,2023-11-26 04:20:37,On Time,1291.85,Upi,70178,9191,-1.0,0,Large"
"3236748462,58111297,2024-06-26 10:13:19,2024-06-26 10:30:19,2024-06-26 10:34:19,On Time,2340.2,Upi,22715,6982,4.0,1,Premium"
"6652395897,60904312,2024-07-11 03:41:04,2024-07-11 03:52:04,2024-07-11 03:49:04,On Time,2780.39,Upi,9118,163,-3.0,0,Premium"
"5517901926,40593638,2023-06-24 23:50:38,2023-06-25 00:01:38,2023-06-25 00:05:38,On Time,2377.37,Cash,44062,6183,4.0,1,Premium"
"2174753933,38780509,2024-10-12 05:12:22,2024-10-12 05:29:22,2024-10-12 05:26:22,On Time,940.61,Card,24246,8817,-3.0,0,Medium"
"1525700767,61320989,2023-05-29 00:08:08,2023-05-29 00:22:08,2023-05-29 00:37:08,Slightly Delayed,4081.2,Cash,84226,5999,15.0,1,Premium"
"7232692149,899941,2023-12-01 20:28:51,2023-12-01 20:42:51,2023-12-01 20:46:51,On Time,1932.42,Wallet,77791,3715,4.0,1,Large"
"8556607504,68703613,2024-02-20 06:35:03,2024-02-20 06:47:03,2024-02-20 06:48:03,On Time,1877.95,Card,26730,3778,1.0,1,Large"
"5841260317,65426878,2023-04-28 19:29:03,2023-04-28 19:44:03,2023-04-28 19:58:03,Slightly Delayed,3951.8,Cash,46790,7582,14.0,1,Premium"
"9471427840,18935489,2023-07-08 06:36:31,2023-07-08 06:55:31,2023-07-08 07:10:31,Slightly Delayed,4352.3,Card,3518,7378,15.0,1,Premium"
"2070610257,4386273,2023-07-20 04:48:04,2023-07-20 05:08:04,2023-07-20 05:08:04,On Time,949.73,Card,79253,1523,0.0,0,Medium"
"1884811437,24988999,2023-03-21 20:07:38,2023-03-21 20:21:38,2023-03-21 20:16:38,On Time,665.98,Card,85987,4546,-5.0,0,Medium"
"5331747573,3588443,2024-09-30 16:45:59,2024-09-30 16:58:59,2024-09-30 16:55:59,On Time,3589.43,Card,21022,8840,-3.0,0,Premium"
"9977285985,22321208,2023-08-11 15:04:42,2023-08-11 15:18:42,2023-08-11 15:20:42,On Time,325.08,Cash,9310,5920,2.0,1,Small"
"1715175070,33706378,2023-09-27 04:45:33,2023-09-27 05:03:33,2023-09-27 05:25:33,Significantly Delayed,3786.34,Cash,81041,514,22.0,1,Premium"
"4117790162,52770036,2023-05-11 23:26:43,2023-05-11 23:36:43,2023-05-11 23:39:43,On Time,986.22,Upi,67561,6341,3.0,1,Medium"
"9051644316,30447453,2024-07-23 17:11:45,2024-07-23 17:31:45,2024-07-23 17:38:45,Slightly Delayed,1636.36,Wallet,3338,3116,7.0,1,Large"
"4903335316,47822591,2023-04-30 19:35:17,2023-04-30 19:51:17,2023-04-30 20:01:17,Slightly Delayed,3090.86,Upi,78579,3917,10.0,1,Premium"
"3341481363,43066953,2023-11-22 02:15:41,2023-11-22 02:33:41,2023-11-22 02:49:41,Significantly Delayed,2839.24,Cash,5676,982,16.0,1,Premium"
"4074537770,2400009,2024-04-30 07:00:27,2024-04-30 07:12:27,2024-04-30 07:16:27,On Time,871.22,Card,35318,9861,4.0,1,Medium"
"5374589112,52409516,2023-10-26 14:14:38,2023-10-26 14:31:38,2023-10-26 14:55:38,Significantly Delayed,355.96,Cash,5005,7583,24.0,1,Small"
"6401406847,58152923,2023-11-04 14:02:24,2023-11-04 14:14:24,2023-11-04 14:25:24,Slightly Delayed,2125.71,Card,73083,1286,11.0,1,Premium"
"698439139,75038062,2024-09-07 07:06:30,2024-09-07 07:25:30,2024-09-07 07:23:30,On Time,5380.75,Card,11532,5480,-2.0,0,Premium"
"881367843,25221501,2024-10-14 08:12:02,2024-10-14 08:22:02,2024-10-14 08:18:02,On Time,1830.88,Cash,44968,4552,-4.0,0,Large"
"6438115781,43431724,2023-10-29 13:27:38,2023-10-29 13:46:38,2023-10-29 13:46:38,On Time,2245.7,Upi,4344,9657,0.0,0,Premium"
"1706198744,19425804,2024-06-03 18:12:37,2024-06-03 18:30:37,2024-06-03 18:29:37,On Time,278.4,Upi,71880,8416,-1.0,0,Small"
"3115167739,83304571,2024-07-25 18:31:08,2024-07-25 18:43:08,2024-07-25 18:43:08,On Time,870.29,Card,72022,8592,0.0,0,Medium"
"8608111158,75244116,2023-04-14 02:39:54,2023-04-14 02:57:54,2023-04-14 03:06:54,Slightly Delayed,4129.04,Cash,12818,1407,9.0,1,Premium"
"8167540645,69925688,2023-07-23 13:23:28,2023-07-23 13:35:28,2023-07-23 13:39:28,On Time,3873.68,Wallet,58084,3251,4.0,1,Premium"
"898210033,28111842,2024-06-13 03:42:15,2024-06-13 03:57:15,2024-06-13 03:55:15,On Time,3445.49,Cash,12413,3478,-2.0,0,Premium"
"5415454466,79369660,2024-07-09 12:07:53,2024-07-09 12:19:53,2024-07-09 12:20:53,On Time,2422.42,Wallet,34853,7347,1.0,1,Premium"
"9240312177,80862136,2023-04-06 12:22:30,2023-04-06 12:41:30,2023-04-06 12:48:30,Slightly Delayed,3134.86,Wallet,95973,2892,7.0,1,Premium"
"4880265969,20163931,2023-05-22 01:12:12,2023-05-22 01:32:12,2023-05-22 01:32:12,On Time,2341.08,Upi,27914,1617,0.0,0,Premium"
"5056583192,27336589,2023-11-30 05:07:39,2023-11-30 05:20:39,2023-11-30 05:16:39,On Time,61.79,Wallet,92613,1035,-4.0,0,Small"
"1921412688,12338529,2023-10-04 14:32:30,2023-10-04 14:48:30,2023-10-04 14:51:30,On Time,261.03,Cash,73146,5163,3.0,1,Small"
"5829741995,40434527,2023-12-25 23:00:40,2023-12-25 23:10:40,2023-12-25 23:20:40,Slightly Delayed,1906.86,Card,19670,7172,10.0,1,Large"
"9830742370,49806393,2024-02-09 16:22:41,2024-02-09 16:32:41,2024-02-09 16:38:41,Slightly Delayed,2223.88,Wallet,76449,6927,6.0,1,Premium"
"509041342,91243571,2024-01-05 15:09:52,2024-01-05 15:21:52,2024-01-05 15:21:52,On Time,2427.78,Cash,46033,3455,0.0,0,Premium"
"8420144998,72164737,2023-11-25 19:40:54,2023-11-25 19:50:54,2023-11-25 19:47:54,On Time,4216.31,Card,23389,2908,-3.0,0,Premium"
"7353766541,48418662,2023-06-28 21:29:31,2023-06-28 21:43:31,2023-06-28 21:43:31,On Time,441.87,Cash,31980,3214,0.0,0,Small"
"8617979440,13604883,2023-09-10 11:49:39,2023-09-10 11:59:39,2023-09-10 12:17:39,Significantly Delayed,1827.78,Cash,58649,5221,18.0,1,Large"
"680476823,75739462,2024-09-23 14:07:55,2024-09-23 14:23:55,2024-09-23 14:27:55,On Time,1205.62,Cash,57248,7056,4.0,1,Large"
"5424536852,18035010,2024-08-18 12:18:21,2024-08-18 12:35:21,2024-08-18 12:37:21,On Time,3267.02,Upi,62091,4945,2.0,1,Premium"
"1142004448,73735548,2024-06-05 07:38:45,2024-06-05 07:54:45,2024-06-05 07:50:45,On Time,2117.45,Cash,26520,9370,-4.0,0,Premium"
"1814491335,27336589,2024-02-24 07:45:16,2024-02-24 07:57:16,2024-02-24 08:10:16,Slightly Delayed,3762.92,Wallet,88279,2298,13.0,1,Premium"
"445929405,36885115,2023-07-18 17:01:40,2023-07-18 17:19:40,2023-07-18 17:22:40,On Time,1363.04,Card,56215,4644,3.0,1,Large"
"3849003596,60300263,2023-10-07 17:21:57,2023-10-07 17:31:57,2023-10-07 17:57:57,Significantly Delayed,2568.24,Card,32753,3531,26.0,1,Premium"
"6367757670,33617546,2024-09-08 16:38:15,2024-09-08 16:48:15,2024-09-08 16:44:15,On Time,4428.29,Cash,87431,3103,-4.0,0,Premium"
"4925321106,77214094,2024-02-04 06:25:26,2024-02-04 06:39:26,2024-02-04 06:40:26,On Time,3596.68,Wallet,88488,6684,1.0,1,Premium"
"4463294381,44409533,2023-12-31 22:50:47,2023-12-31 23:06:47,2023-12-31 23:21:47,Slightly Delayed,3635.76,Wallet,53108,5698,15.0,1,Premium"
"9077946933,81808190,2024-04-19 15:31:52,2024-04-19 15:41:52,2024-04-19 15:50:52,Slightly Delayed,4519.36,Wallet,36570,7046,9.0,1,Premium"
"6688079478,57392064,2024-04-18 12:12:45,2024-04-18 12:25:45,2024-04-18 12:23:45,On Time,53.49,Cash,94088,4812,-2.0,0,Small"
"8712304346,40085705,2023-06-10 02:41:49,2023-06-10 02:57:49,2023-06-10 02:52:49,On Time,4727.01,Upi,62302,8169,-5.0,0,Premium"
"3748957111,98088303,2023-04-30 14:51:49,2023-04-30 15:09:49,2023-04-30 15:17:49,Slightly Delayed,1499.45,Wallet,90798,8507,8.0,1,Large"
"2388792163,81160474,2024-02-20 17:10:19,2024-02-20 17:27:19,2024-02-20 17:40:19,Slightly Delayed,839.84,Wallet,16233,380,13.0,1,Medium"
"2583035857,77220027,2023-11-15 21:48:52,2023-11-15 21:59:52,2023-11-15 22:02:52,On Time,874.78,Wallet,94223,2902,3.0,1,Medium"
"2649487718,81346291,2024-03-01 14:00:21,2024-03-01 14:11:21,2024-03-01 14:15:21,On Time,549.47,Cash,74371,4840,4.0,1,Medium"
"5936628691,47387512,2023-10-01 11:20:21,2023-10-01 11:37:21,2023-10-01 11:49:21,Slightly Delayed,2943.17,Upi,50066,5691,12.0,1,Premium"
"7662682121,1562083,2024-09-12 04:16:57,2024-09-12 04:29:57,2024-09-12 04:30:57,On Time,4222.73,Cash,67053,1332,1.0,1,Premium"
"736115661,55971849,2023-05-22 01:22:24,2023-05-22 01:40:24,2023-05-22 01:50:24,Slightly Delayed,1710.16,Card,29600,8347,10.0,1,Large"
"2448741950,60757351,2023-11-26 19:26:31,2023-11-26 19:42:31,2023-11-26 19:45:31,On Time,1534.86,Cash,91140,202,3.0,1,Large"
"9321629905,79206969,2024-02-08 20:25:13,2024-02-08 20:36:13,2024-02-08 20:40:13,On Time,3273.05,Upi,93938,2273,4.0,1,Premium"
"9020583379,9573071,2023-06-20 18:08:01,2023-06-20 18:27:01,2023-06-20 18:29:01,On Time,2075.61,Cash,45361,4382,2.0,1,Premium"
"2642275862,97419742,2023-12-18 06:15:35,2023-12-18 06:28:35,2023-12-18 06:53:35,Significantly Delayed,5086.75,Upi,13165,542,25.0,1,Premium"
"6932431317,79206969,2024-07-16 04:05:08,2024-07-16 04:22:08,2024-07-16 04:20:08,On Time,329.79,Wallet,17468,3199,-2.0,0,Small"
"9126871366,67696145,2023-05-18 08:44:54,2023-05-18 09:04:54,2023-05-18 09:20:54,Significantly Delayed,3246.38,Card,52905,2921,16.0,1,Premium"
"3244572785,60732869,2024-01-16 21:22:55,2024-01-16 21:32:55,2024-01-16 21:57:55,Significantly Delayed,491.21,Card,94129,1991,25.0,1,Small"
"6485432691,18082040,2023-05-13 21:26:44,2023-05-13 21:38:44,2023-05-13 21:40:44,On Time,2635.54,Upi,89800,9974,2.0,1,Premium"
"6047222755,78394303,2023-09-23 06:45:31,2023-09-23 06:59:31,2023-09-23 06:58:31,On Time,4715.13,Card,19111,9177,-1.0,0,Premium"
"6167501412,20940403,2024-01-24 23:43:14,2024-01-24 23:56:14,2024-01-25 00:23:14,Significantly Delayed,2814.34,Wallet,16808,1014,27.0,1,Premium"
"2052163872,20634789,2023-06-21 22:30:22,2023-06-21 22:43:22,2023-06-21 22:43:22,On Time,819.82,Card,36843,2177,0.0,0,Medium"
"7740339645,70170606,2023-12-04 01:16:30,2023-12-04 01:32:30,2023-12-04 01:41:30,Slightly Delayed,2054.08,Card,8704,2146,9.0,1,Premium"
"2761855959,81541985,2023-10-24 07:06:54,2023-10-24 07:17:54,2023-10-24 07:12:54,On Time,4023.54,Wallet,21232,5899,-5.0,0,Premium"
"8010347195,18935489,2023-12-14 20:23:20,2023-12-14 20:35:20,2023-12-14 20:38:20,On Time,341.75,Upi,37264,6055,3.0,1,Small"
"2384153985,30285217,2023-10-09 12:12:03,2023-10-09 12:22:03,2023-10-09 12:32:03,Slightly Delayed,2168.39,Wallet,57668,5184,10.0,1,Premium"
"3584794157,96253172,2024-04-04 05:02:46,2024-04-04 05:20:46,2024-04-04 05:18:46,On Time,3902.46,Wallet,9727,3719,-2.0,0,Premium"
"8186709947,27604184,2023-11-18 08:57:30,2023-11-18 09:16:30,2023-11-18 09:38:30,Significantly Delayed,768.27,Wallet,23823,6943,22.0,1,Medium"
"6027355216,17929886,2023-06-27 20:49:55,2023-06-27 21:07:55,2023-06-27 21:08:55,On Time,2562.39,Card,89884,8534,1.0,1,Premium"
"9823160533,51119088,2024-06-05 05:16:03,2024-06-05 05:30:03,2024-06-05 05:35:03,On Time,1408.86,Wallet,80889,3975,5.0,1,Large"
"8694663463,12851610,2024-01-16 01:11:41,2024-01-16 01:25:41,2024-01-16 01:23:41,On Time,1496.16,Upi,42844,1316,-2.0,0,Large"
"1296772969,68703613,2024-06-02 02:03:40,2024-06-02 02:13:40,2024-06-02 02:14:40,On Time,5662.12,Upi,61392,5047,1.0,1,Premium"
"5856838171,55971849,2023-12-20 18:25:40,2023-12-20 18:44:40,2023-12-20 19:09:40,Significantly Delayed,3115.94,Wallet,7117,1390,25.0,1,Premium"
"915473142,53636086,2024-05-30 02:09:42,2024-05-30 02:24:42,2024-05-30 02:39:42,Slightly Delayed,152.55,Upi,93166,4295,15.0,1,Small"
"6992097680,9450435,2023-11-13 22:10:00,2023-11-13 22:21:00,2023-11-13 22:34:00,Slightly Delayed,1214.18,Wallet,74334,4273,13.0,1,Large"
"6870670122,70529459,2023-11-24 12:04:22,2023-11-24 12:15:22,2023-11-24 12:16:22,On Time,449.97,Upi,89533,9539,1.0,1,Small"
"6626994121,44223796,2024-07-16 00:45:39,2024-07-16 00:57:39,2024-07-16 01:10:39,Slightly Delayed,1769.65,Cash,18323,8212,13.0,1,Large"
"6125813500,44562310,2023-07-23 17:17:56,2023-07-23 17:29:56,2023-07-23 17:41:56,Slightly Delayed,3788.27,Cash,31926,441,12.0,1,Premium"
"6899859775,33706378,2024-04-30 16:35:18,2024-04-30 16:48:18,2024-04-30 16:51:18,On Time,3110.34,Wallet,12202,9252,3.0,1,Premium"
